City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_quality
Lucknow,10/21/2019,130.14,100.95,13.22,36.43,29.98,43.0,1.19,4.38,29.96,2.78,14.89,0.82,301.0,Poor
Lucknow,10/22/2019,132.12,100.95,39.25,48.15,46.27,47.67,1.19,6.85,28.34,3.67,11.82,0.82,288.0,Very Poor
Lucknow,10/23/2019,136.04,100.95,36.51,56.8,58.92,29.83,1.19,6.27,26.49,3.19,15.0,0.82,280.0,Severe
Lucknow,10/24/2019,119.54,100.95,26.38,58.47,48.22,30.03,1.24,5.88,26.03,1.52,6.22,0.82,293.0,Good
Lucknow,10/25/2019,92.62,100.95,9.07,38.17,26.1,30.86,1.02,6.15,32.01,2.29,7.25,0.82,235.0,Poor
Lucknow,10/26/2019,74.94,100.95,35.9,62.62,50.12,33.08,1.32,6.64,26.0,1.84,6.56,0.82,180.0,Moderate
Lucknow,10/27/2019,115.56,100.95,19.51,64.36,46.27,31.94,0.99,9.5,26.24,3.2,8.51,0.82,193.0,Poor
Lucknow,10/28/2019,212.66,100.95,31.7,67.87,61.07,33.4,1.42,11.27,28.37,1.85,5.94,0.82,356.0,Very Poor
Lucknow,10/29/2019,172.24,100.95,27.21,68.2,57.93,31.7,1.22,9.43,26.64,1.74,4.56,0.82,356.0,Severe
Lucknow,10/30/2019,180.88,100.95,18.63,61.6,51.36,31.26,1.28,7.83,24.85,3.26,9.87,0.82,330.0,Good
Lucknow,10/31/2019,226.63,100.95,24.34,80.61,61.41,18.85,1.16,9.22,24.81,3.68,10.91,0.82,364.0,Very Poor
Lucknow,11/1/2019,239.79,100.95,26.51,81.36,58.9,10.4,1.33,11.59,37.76,4.19,43.06,0.82,383.0,Moderate
Lucknow,11/2/2019,296.73,100.95,40.71,94.87,69.53,10.28,1.22,13.13,49.12,4.52,25.82,0.82,428.0,Poor
Lucknow,11/3/2019,262.62,100.95,13.93,67.88,47.15,10.16,0.73,9.95,55.48,4.08,16.76,0.82,431.0,Very Poor
Lucknow,11/4/2019,382.96,100.95,14.55,55.83,41.39,9.83,0.99,7.8,47.57,2.83,12.67,0.82,453.0,Severe
Lucknow,11/5/2019,230.03,100.95,16.36,49.05,39.12,9.16,0.84,8.92,41.37,3.21,10.78,0.82,455.0,Good
Lucknow,11/6/2019,184.59,100.95,19.35,57.36,46.3,11.19,0.93,9.32,24.88,3.91,12.67,0.82,353.0,Very Poor
Lucknow,11/7/2019,221.38,100.95,45.51,72.7,73.07,17.31,1.33,13.16,29.59,4.61,19.53,0.82,369.0,Moderate
Lucknow,11/8/2019,188.06,100.95,42.16,66.58,70.2,16.35,1.27,14.77,32.97,4.38,22.45,0.82,362.0,Poor
Lucknow,11/9/2019,161.6,100.95,33.33,60.77,59.48,29.8,1.18,10.19,31.36,2.97,10.3,0.82,332.0,Very Poor
Lucknow,11/10/2019,105.68,100.95,22.75,44.77,42.04,29.81,1.53,7.82,26.51,2.46,7.92,0.82,265.0,Severe
Lucknow,11/11/2019,137.17,100.95,9.48,39.5,28.59,11.61,1.63,8.25,39.84,2.34,13.19,0.82,245.0,Good
Lucknow,11/12/2019,180.1,100.95,21.72,49.0,43.45,11.77,1.56,10.11,47.48,2.97,8.32,0.82,307.0,Very Poor
Lucknow,11/13/2019,205.01,100.95,35.97,58.81,57.71,11.76,2.1,13.71,42.41,3.58,12.39,0.82,362.0,Moderate
Lucknow,11/14/2019,178.75,100.95,51.87,66.02,73.59,24.54,1.31,15.81,54.08,4.33,17.08,0.82,357.0,Poor
Lucknow,11/15/2019,160.59,100.95,36.92,56.97,59.61,39.62,1.66,15.97,47.44,3.15,8.91,0.82,342.0,Very Poor
Lucknow,11/16/2019,150.74,100.95,31.51,57.04,55.69,36.21,1.42,14.16,44.06,3.78,14.22,0.82,326.0,Severe
Lucknow,11/17/2019,104.57,100.95,24.41,45.35,40.72,26.29,0.89,9.9,41.61,2.07,6.67,0.82,289.0,Good
Lucknow,11/18/2019,90.98,100.95,17.21,42.48,35.22,26.39,1.56,7.92,42.89,1.49,4.26,0.82,187.0,Moderate
Lucknow,11/19/2019,110.45,100.95,21.65,54.57,46.52,26.34,1.56,12.68,39.72,2.31,9.54,0.82,225.0,Moderate
Lucknow,11/20/2019,160.93,100.95,14.97,46.02,36.42,26.4,1.54,11.39,51.19,2.67,9.99,0.82,300.0,Poor
Lucknow,11/21/2019,159.64,100.95,24.64,49.1,45.72,26.36,1.14,11.22,48.28,3.3,10.2,0.82,330.0,Very Poor
Lucknow,11/22/2019,152.58,100.95,15.23,54.4,40.9,26.31,1.05,11.77,42.84,2.55,8.68,0.82,327.0,Severe
Lucknow,11/23/2019,149.87,100.95,15.13,48.49,37.99,26.35,1.26,9.73,38.32,2.31,8.0,0.82,330.0,Good
Lucknow,11/24/2019,118.61,100.95,14.21,42.33,32.58,24.44,0.79,8.64,43.71,2.29,15.34,0.82,292.0,Poor
Lucknow,11/25/2019,157.04,100.95,13.09,63.58,39.9,20.29,1.13,10.04,47.0,2.28,9.12,0.82,276.0,Moderate
Lucknow,11/26/2019,230.11,100.95,39.48,76.96,71.13,20.32,1.63,18.23,49.53,3.37,17.15,0.82,365.0,Poor
Lucknow,11/27/2019,207.97,100.95,12.66,46.79,34.59,20.42,1.32,13.69,50.64,2.16,4.98,0.82,373.0,Very Poor
Lucknow,11/28/2019,212.9,100.95,8.7,37.0,26.59,20.42,1.09,9.28,49.72,1.84,3.6,0.82,377.0,Severe
Lucknow,11/29/2019,73.1,100.95,23.39,34.38,36.72,21.75,1.15,10.41,35.63,2.84,7.01,0.82,262.0,Good
Lucknow,11/30/2019,83.77,100.95,15.05,35.81,31.14,30.11,1.06,9.31,30.34,5.64,6.55,0.82,178.0,Moderate
Lucknow,12/1/2019,97.5,100.95,10.32,32.7,25.65,30.13,1.22,6.17,45.73,3.11,2.66,0.82,207.0,Moderate
Lucknow,12/2/2019,107.21,100.95,13.97,38.19,31.56,30.12,1.42,7.81,49.6,2.93,6.32,0.82,246.0,Poor
Lucknow,12/3/2019,134.98,100.95,12.56,39.7,31.19,30.12,1.82,6.73,56.45,3.04,4.06,0.82,275.0,Very Poor
Lucknow,12/4/2019,153.91,100.95,37.45,56.83,60.23,30.11,2.1,8.96,46.86,4.23,6.71,0.82,291.0,Severe
Lucknow,12/5/2019,186.49,100.95,40.71,71.21,70.5,30.11,0.95,15.7,41.39,5.41,10.32,0.82,340.0,Good
Lucknow,12/6/2019,198.7,100.95,45.23,59.47,67.92,30.11,1.02,16.09,28.97,4.45,8.45,0.82,362.0,Very Poor
Lucknow,12/7/2019,161.68,100.95,67.22,56.84,84.03,30.11,1.18,20.77,26.27,3.78,17.34,0.82,343.0,Moderate
Lucknow,12/8/2019,184.31,100.95,38.92,53.69,59.6,30.12,1.12,18.48,22.69,3.64,9.84,0.82,352.0,Poor
Lucknow,12/9/2019,148.87,100.95,20.55,53.29,44.55,30.99,1.3,12.07,24.75,3.75,10.27,0.82,308.0,Very Poor
Lucknow,12/10/2019,162.21,100.95,41.42,56.73,59.81,33.57,1.9,14.18,15.74,4.47,13.65,0.82,314.0,Severe
Lucknow,12/11/2019,207.35,100.95,40.01,87.6,73.2,22.01,1.82,15.6,18.73,4.59,13.67,0.82,361.0,Good
Lucknow,12/12/2019,159.23,100.95,31.42,81.37,58.51,5.25,1.24,16.29,16.58,3.58,6.27,0.82,348.0,Very Poor
Lucknow,12/13/2019,107.6,100.95,9.75,17.29,16.0,1.46,1.08,11.24,19.93,2.32,1.55,0.82,304.0,Moderate
Lucknow,12/14/2019,58.15,100.95,12.93,15.38,18.03,1.39,1.18,10.77,20.46,1.93,4.98,0.82,147.0,Poor
Lucknow,12/15/2019,66.88,100.95,12.97,19.78,20.85,1.35,1.25,13.06,17.99,2.65,3.93,0.82,126.0,Very Poor
Lucknow,12/16/2019,76.28,100.95,9.35,18.23,15.41,1.11,1.69,9.81,18.38,2.54,6.84,0.82,153.0,Severe
Lucknow,12/17/2019,82.48,100.95,10.48,10.94,12.1,1.14,1.76,8.51,18.36,3.09,4.62,0.82,164.0,Good
Lucknow,12/18/2019,92.47,100.95,9.02,12.47,13.78,1.11,1.93,8.12,17.47,3.36,5.72,0.82,170.0,Moderate
Lucknow,12/19/2019,139.59,100.95,10.0,19.67,16.88,1.18,1.35,11.74,13.58,3.04,7.28,0.82,251.0,Moderate
Lucknow,12/20/2019,185.45,100.95,16.12,30.62,29.06,1.41,1.86,12.57,12.75,2.97,18.78,0.82,323.0,Poor
Lucknow,12/21/2019,215.0,100.95,28.06,42.09,44.87,1.41,1.89,27.4,17.22,4.61,28.7,0.82,366.0,Very Poor
Lucknow,12/22/2019,177.24,100.95,11.75,30.53,25.65,1.07,1.73,12.27,13.55,3.48,10.19,0.82,365.0,Severe
Lucknow,12/23/2019,140.5,100.95,9.51,19.6,17.99,1.27,1.56,13.91,12.52,3.79,9.99,0.82,306.0,Good
Lucknow,12/24/2019,158.8,100.95,9.03,19.94,17.81,7.9,1.52,15.12,11.28,3.64,7.71,0.82,315.0,Very Poor
Lucknow,12/25/2019,186.34,100.95,11.27,18.74,19.02,15.24,1.63,24.4,11.47,2.94,9.08,0.82,307.0,Moderate
Lucknow,12/26/2019,162.49,100.95,8.21,33.24,24.25,12.86,1.06,11.49,16.71,3.15,7.15,0.82,327.0,Poor
Lucknow,12/27/2019,180.21,100.95,11.65,74.98,49.95,13.63,1.11,10.2,34.48,4.0,8.64,0.82,326.0,Very Poor
Lucknow,12/28/2019,184.93,100.95,17.43,82.19,57.03,32.89,1.53,12.63,25.59,2.77,22.44,0.82,352.0,Severe
Lucknow,12/29/2019,148.01,100.95,12.94,76.29,51.12,32.73,1.18,12.61,29.92,2.44,12.94,0.82,339.0,Good
Lucknow,12/30/2019,157.85,100.95,26.55,59.32,49.67,32.46,1.23,10.24,29.28,3.41,10.92,0.82,320.0,Very Poor
Lucknow,12/31/2019,244.22,100.95,60.88,92.38,85.91,33.48,1.91,21.58,26.22,7.15,35.48,0.82,350.0,Moderate
Lucknow,1/1/2020,286.23,100.95,91.75,86.74,118.48,34.45,2.35,26.48,26.13,8.67,44.56,0.82,442.0,Poor
Lucknow,1/2/2020,182.39,100.95,42.06,83.43,83.02,32.23,2.5,28.94,23.98,5.17,34.33,0.82,361.0,Very Poor
Lucknow,1/3/2020,123.99,100.95,26.23,80.79,61.45,31.45,1.38,8.49,19.37,2.89,5.49,0.82,313.0,Severe
Lucknow,1/4/2020,109.44,100.95,23.24,76.78,57.73,31.48,1.9,11.96,20.27,3.13,11.06,0.82,245.0,Good
Lucknow,1/5/2020,99.13,100.95,13.04,67.26,46.25,31.03,1.52,9.43,19.38,1.55,15.93,0.82,210.0,Poor
Lucknow,1/6/2020,135.19,100.95,40.05,70.42,69.59,31.18,2.35,15.94,19.15,1.97,27.11,0.82,262.0,Moderate
Lucknow,1/7/2020,156.42,100.95,29.29,104.77,78.58,29.93,1.45,18.43,18.09,1.01,14.9,0.82,308.0,Poor
Lucknow,1/8/2020,190.4,100.95,13.07,77.03,51.08,40.88,1.18,13.23,22.01,1.52,8.51,0.82,344.0,Very Poor
Lucknow,1/9/2020,100.5,100.95,18.41,50.72,39.14,40.71,1.15,9.52,28.78,2.91,4.32,0.82,247.0,Severe
Lucknow,1/10/2020,107.48,100.95,19.5,46.27,35.09,40.46,1.38,9.53,29.36,2.41,8.41,0.82,198.0,Good
Lucknow,1/11/2020,179.95,100.95,43.94,79.2,66.13,40.51,1.52,12.16,30.66,2.76,26.69,0.82,281.0,Poor
Lucknow,1/12/2020,227.28,100.95,73.36,86.61,90.26,42.74,1.76,27.16,30.04,6.2,44.71,0.82,377.0,Moderate
Lucknow,1/13/2020,210.89,100.95,22.88,56.48,43.38,41.06,1.23,20.11,24.18,3.31,10.6,0.82,377.0,Poor
Lucknow,1/14/2020,165.2,100.95,41.47,82.31,63.95,40.18,1.85,7.87,34.9,3.43,17.73,0.82,323.0,Very Poor
Lucknow,1/15/2020,179.18,100.95,50.39,97.65,82.0,40.33,2.24,9.84,17.6,5.12,29.09,0.82,354.0,Severe
Lucknow,1/16/2020,103.3,100.95,9.15,49.16,30.77,34.82,1.59,6.44,30.7,1.32,4.61,0.82,294.0,Good
Lucknow,1/17/2020,54.54,100.95,24.8,61.42,51.64,19.96,1.86,10.21,30.24,2.26,8.56,0.82,122.0,Moderate
Lucknow,1/18/2020,79.13,100.95,14.35,56.21,41.39,19.93,1.45,10.02,16.38,2.52,16.62,0.82,161.0,Moderate
Lucknow,1/19/2020,68.76,100.95,11.23,55.46,38.53,19.94,1.37,8.2,14.33,1.97,11.51,0.82,138.0,Poor
Lucknow,1/20/2020,110.74,100.95,11.66,56.48,39.0,20.06,1.42,8.96,20.22,2.17,6.93,0.82,191.0,Very Poor
Lucknow,1/21/2020,139.53,100.95,60.79,81.18,80.41,14.85,1.32,11.34,23.55,3.74,17.24,0.82,256.0,Severe
Lucknow,1/22/2020,166.91,100.95,54.32,73.59,73.94,5.77,1.74,13.29,21.36,4.6,16.38,0.82,356.0,Good
Lucknow,1/23/2020,91.35,100.95,12.53,45.54,34.1,5.77,1.07,10.29,28.89,1.9,7.05,0.82,249.0,Poor
Lucknow,1/24/2020,90.23,100.95,23.46,53.63,44.3,5.95,1.45,11.11,29.38,2.75,10.72,0.82,156.0,Moderate
Lucknow,1/25/2020,132.72,100.95,24.44,77.48,64.83,5.5,1.68,11.22,28.27,3.98,8.78,0.82,267.0,Poor
Lucknow,1/26/2020,153.83,100.95,30.88,80.18,57.59,5.98,2.25,10.76,23.44,3.01,8.45,0.82,303.0,Very Poor
Lucknow,1/27/2020,150.69,100.95,36.21,84.52,72.79,6.5,2.12,11.15,23.99,5.55,16.88,0.82,337.0,Severe
Lucknow,1/28/2020,168.34,100.95,16.79,48.86,38.85,7.92,1.88,10.07,34.09,4.02,8.33,0.82,325.0,Good
Lucknow,1/29/2020,137.5,100.95,6.01,28.59,17.61,9.95,1.92,7.79,36.45,1.65,2.52,0.82,313.0,Very Poor
Lucknow,1/30/2020,52.72,100.95,11.12,36.79,22.33,20.06,2.45,6.94,29.62,1.23,3.06,0.82,195.0,Moderate
Lucknow,1/31/2020,70.64,100.95,16.69,45.07,30.3,19.99,2.82,10.6,28.41,1.82,8.33,0.82,147.0,Poor
Lucknow,2/1/2020,111.69,100.95,9.79,47.88,30.33,16.46,2.29,8.9,24.82,1.76,5.1,0.82,224.0,Very Poor
Lucknow,2/2/2020,102.35,100.95,11.66,41.78,30.67,20.38,1.62,8.33,26.28,1.4,4.68,0.82,216.0,Severe
Lucknow,2/3/2020,126.7,100.95,21.77,54.62,46.46,22.34,1.75,9.01,23.89,2.25,8.32,0.82,239.0,Good
Lucknow,2/4/2020,151.07,100.95,45.18,65.73,71.28,24.97,2.51,10.4,24.37,3.5,11.28,0.82,307.0,Very Poor
Lucknow,2/5/2020,126.3,100.95,9.41,42.87,30.36,22.44,1.67,9.27,26.77,2.14,4.78,0.82,278.0,Moderate
Lucknow,2/6/2020,117.93,100.95,23.45,44.36,42.4,0.1,1.71,7.83,25.75,1.53,4.0,0.82,230.0,Poor
Lucknow,2/7/2020,144.71,100.95,10.75,45.01,31.96,21.38,1.38,6.4,35.96,1.65,3.8,0.82,309.0,Very Poor
Lucknow,2/8/2020,127.6,100.95,20.0,53.58,44.47,19.08,1.33,7.71,26.75,1.65,3.91,0.82,248.0,Severe
Lucknow,2/9/2020,135.9,100.95,24.68,77.57,60.7,6.17,1.41,7.32,26.62,1.94,5.77,0.82,272.0,Good
Lucknow,2/10/2020,128.8,100.95,20.91,69.99,52.76,10.26,1.29,6.96,28.12,1.58,3.42,0.82,275.0,Poor
Lucknow,2/11/2020,125.22,100.95,25.5,65.86,55.47,11.12,1.53,9.3,27.96,1.57,5.13,0.82,267.0,Moderate
Lucknow,2/12/2020,117.26,100.95,25.03,55.38,49.52,9.13,1.1,10.3,29.97,1.16,3.03,0.82,253.0,Poor
Lucknow,2/13/2020,105.78,100.95,25.4,47.2,45.13,11.8,1.02,8.81,24.55,1.03,2.65,0.82,244.0,Very Poor
Lucknow,2/14/2020,102.62,100.95,9.48,31.79,24.24,1.28,0.84,10.2,26.94,0.67,1.35,0.82,192.0,Severe
Lucknow,2/15/2020,78.38,100.95,18.8,37.93,35.28,3.24,1.03,9.76,23.03,0.78,4.54,0.82,214.0,Good
Lucknow,2/16/2020,118.46,100.95,20.87,53.08,44.98,6.78,1.18,8.15,24.11,1.26,5.7,0.82,209.0,Poor
Lucknow,2/17/2020,131.9,100.95,19.29,47.02,40.52,5.3,1.14,7.32,25.15,1.35,3.32,0.82,283.0,Moderate
Lucknow,2/18/2020,94.18,100.95,14.65,38.99,32.47,2.11,0.96,8.1,39.35,0.87,4.13,0.82,232.0,Poor
Lucknow,2/19/2020,109.26,100.95,33.16,64.63,60.97,9.8,1.25,11.26,40.48,1.16,6.89,0.82,249.0,Very Poor
Lucknow,2/20/2020,110.53,100.95,10.82,36.81,25.81,17.82,0.82,7.15,55.78,0.67,1.14,0.82,227.0,Severe
Lucknow,2/21/2020,76.06,100.95,9.15,15.99,15.54,0.04,1.06,8.27,55.98,0.64,0.72,0.82,198.0,Good
Lucknow,2/22/2020,43.32,100.95,10.02,22.72,20.03,17.82,1.13,8.27,37.41,0.54,2.22,0.82,103.0,Moderate
Lucknow,2/23/2020,112.99,100.95,13.93,32.13,28.23,17.82,1.19,7.23,21.28,1.24,27.51,0.82,173.0,Moderate
Lucknow,2/24/2020,100.96,100.95,13.42,35.17,29.39,1.8,1.36,6.47,26.32,0.2,22.46,0.82,222.0,Poor
Lucknow,2/25/2020,50.83,100.95,8.93,20.95,18.12,1.65,1.17,5.31,39.24,0.52,7.69,0.82,167.0,Very Poor
Lucknow,2/26/2020,43.62,100.95,9.86,32.74,25.11,4.66,1.24,5.29,37.33,1.13,3.97,0.82,97.0,Severe
Lucknow,2/27/2020,50.0,100.95,8.1,35.33,25.25,8.96,1.28,6.44,35.12,0.53,9.79,0.82,92.0,Good
Lucknow,2/28/2020,63.36,100.95,8.88,44.43,30.59,12.93,1.29,6.4,42.81,9.79,19.47,0.82,116.0,Moderate
Lucknow,2/29/2020,76.54,100.95,8.74,40.11,28.17,12.63,1.35,6.87,47.24,16.66,23.41,0.82,147.0,Moderate
Lucknow,3/1/2020,66.13,100.95,7.19,34.18,23.27,15.5,1.25,6.22,42.76,19.47,26.37,0.82,148.0,Poor
Lucknow,3/2/2020,65.34,100.95,9.64,41.53,29.8,14.87,1.19,6.52,37.2,16.22,28.9,0.82,136.0,Very Poor
Lucknow,3/3/2020,77.06,100.95,5.88,41.29,26.55,15.3,1.12,7.18,38.34,17.75,26.69,0.82,144.0,Severe
Lucknow,3/4/2020,89.44,100.95,9.13,45.89,31.62,11.65,1.1,8.28,42.33,36.85,41.16,0.82,191.0,Good
Lucknow,3/5/2020,83.4,100.95,5.23,33.11,21.35,12.64,1.1,5.96,38.37,10.34,13.22,0.82,182.0,Moderate
Lucknow,3/6/2020,46.58,100.95,4.84,23.29,15.52,15.18,1.08,4.83,38.6,8.19,7.12,0.82,125.0,Moderate
Lucknow,3/7/2020,33.25,100.95,5.93,20.67,15.38,16.95,1.18,5.36,39.7,6.66,9.43,0.82,80.0,Poor
Lucknow,3/8/2020,61.96,100.95,4.58,24.5,16.55,16.71,1.08,6.77,37.03,12.94,12.44,0.82,91.0,Very Poor
Lucknow,3/9/2020,45.29,100.95,4.91,25.74,17.5,18.02,1.1,5.9,36.14,12.43,26.48,0.82,128.0,Severe
Lucknow,3/10/2020,95.33,100.95,3.5,27.43,17.11,16.31,1.12,6.98,31.35,16.97,17.98,0.82,163.0,Good
Lucknow,3/11/2020,65.48,100.95,4.5,31.13,19.34,14.84,1.1,8.3,35.62,17.28,15.86,0.82,165.0,Moderate
Lucknow,3/12/2020,62.4,100.95,5.99,30.62,20.78,16.04,1.09,7.94,45.8,5.5,11.01,0.82,112.0,Moderate
Lucknow,3/13/2020,44.03,100.95,6.73,20.47,16.11,16.86,1.09,5.19,34.83,5.02,4.4,0.82,111.0,Poor
Lucknow,3/14/2020,40.6,100.95,18.0,21.79,25.87,16.44,1.09,5.9,29.84,5.42,13.23,0.82,74.0,Very Poor
Lucknow,3/15/2020,44.07,100.95,22.6,19.24,28.06,19.62,1.1,6.45,34.5,3.39,3.06,0.82,96.0,Severe
Lucknow,3/16/2020,51.06,100.95,27.17,24.55,34.29,22.2,1.08,5.95,31.11,7.08,13.42,0.82,86.0,Good
Lucknow,3/17/2020,75.48,100.95,38.86,32.31,45.35,19.38,1.06,7.61,31.53,16.76,10.18,0.82,134.0,Moderate
Lucknow,3/18/2020,74.41,100.95,37.05,29.84,39.94,20.11,1.03,6.88,34.27,8.52,23.57,0.82,164.0,Moderate
Lucknow,3/19/2020,108.53,100.95,22.96,30.95,32.38,18.74,1.16,6.4,39.61,17.3,28.32,0.82,183.0,Poor
Lucknow,3/20/2020,115.54,100.95,29.1,40.02,44.61,20.46,1.13,7.88,44.36,22.32,54.62,0.82,252.0,Very Poor
Lucknow,3/21/2020,80.01,100.95,17.01,23.66,26.71,21.94,1.03,5.51,38.06,27.17,27.41,0.82,219.0,Severe
Lucknow,3/22/2020,60.47,100.95,11.33,16.31,15.47,29.94,1.07,4.27,35.96,39.47,8.55,0.82,128.0,Good
Lucknow,3/23/2020,72.86,100.95,11.28,13.21,15.56,28.56,1.05,4.55,37.21,26.46,5.31,0.82,122.0,Moderate
Lucknow,3/24/2020,100.15,100.95,11.93,16.12,17.97,28.31,1.07,4.6,34.65,38.68,9.06,0.82,207.0,Moderate
Lucknow,3/25/2020,88.32,100.95,9.75,13.21,14.18,32.24,0.99,4.89,31.82,46.0,9.04,0.82,237.0,Poor
Lucknow,3/26/2020,45.41,100.95,7.12,8.3,9.05,37.42,1.01,6.54,37.84,20.32,2.53,0.82,108.0,Very Poor
Lucknow,3/27/2020,45.85,100.95,10.59,8.91,12.92,30.36,1.0,7.84,25.53,5.48,1.02,0.82,77.0,Severe
Lucknow,3/28/2020,35.31,100.95,11.3,10.39,12.15,31.79,1.01,4.93,32.18,6.93,2.84,0.82,73.0,Good
Lucknow,3/29/2020,33.5,100.95,8.42,8.84,10.26,34.24,0.99,5.46,38.54,21.56,2.8,0.82,64.0,Satisfactory
Lucknow,3/30/2020,39.91,100.95,9.02,8.8,10.79,35.48,1.02,5.94,42.16,19.98,3.01,0.82,69.0,Moderate
Lucknow,3/31/2020,46.17,100.95,8.17,8.99,11.2,35.37,1.01,6.21,37.28,13.26,4.59,0.82,85.0,Poor
Lucknow,4/1/2020,66.67,100.95,12.71,18.07,13.26,33.27,0.99,5.92,27.68,9.99,4.31,0.82,116.0,Very Poor
Lucknow,4/2/2020,49.02,100.95,6.84,10.05,10.17,34.96,0.96,6.27,33.27,9.04,2.2,0.82,115.0,Severe
Lucknow,4/3/2020,36.76,100.95,5.85,11.08,10.17,36.08,0.97,6.07,35.36,13.67,3.83,0.82,81.0,Good
Lucknow,4/4/2020,37.82,100.95,4.98,10.56,9.6,37.7,0.99,6.43,33.08,16.74,4.79,0.82,71.0,Satisfactory
Lucknow,4/5/2020,54.39,100.95,4.78,12.55,10.41,36.13,0.99,6.64,29.91,17.8,5.93,0.82,91.0,Moderate
Lucknow,4/6/2020,46.26,100.95,4.23,11.21,9.2,37.59,0.99,6.49,31.38,14.41,3.69,0.82,90.0,Poor
Lucknow,4/7/2020,41.85,100.95,3.98,12.09,8.95,38.46,0.98,5.85,27.77,21.91,4.49,0.82,75.0,Very Poor
Lucknow,4/8/2020,46.3,100.95,4.27,17.44,12.6,34.95,1.01,6.72,27.87,12.12,7.4,0.82,77.0,Severe
Lucknow,4/9/2020,43.45,100.95,3.42,12.21,9.22,38.71,0.92,6.66,30.0,23.28,3.18,0.82,94.0,Good
Lucknow,4/10/2020,53.91,100.95,3.07,15.51,10.61,38.32,1.0,7.23,37.27,7.4,3.47,0.82,81.0,Satisfactory
Lucknow,4/11/2020,65.52,100.95,3.15,21.42,13.83,34.8,0.99,8.08,29.1,14.88,8.59,0.82,121.0,Moderate
Lucknow,4/12/2020,62.39,100.95,3.41,17.93,12.23,33.83,0.98,6.93,24.84,13.65,7.26,0.82,151.0,Poor
Lucknow,4/13/2020,55.36,100.95,4.78,21.13,14.6,35.08,1.04,7.6,18.6,20.3,11.96,0.82,93.0,Very Poor
Lucknow,4/14/2020,80.7,100.95,4.96,25.73,17.62,15.29,0.88,7.33,22.11,22.36,12.04,0.82,157.0,Severe
Lucknow,4/15/2020,65.8,100.95,4.66,20.53,13.63,5.98,0.91,7.25,20.48,21.78,10.94,0.82,138.0,Good
Lucknow,4/16/2020,84.4,100.95,3.66,21.96,15.56,5.71,0.87,8.79,22.13,15.37,12.65,0.82,160.0,Moderate
Lucknow,4/17/2020,79.72,100.95,5.3,25.3,19.69,5.43,0.99,10.04,19.8,18.92,17.28,0.82,211.0,Moderate
Lucknow,4/18/2020,64.07,100.95,3.53,16.42,11.4,38.46,1.04,8.71,21.16,26.56,12.74,0.82,140.0,Poor
Lucknow,4/19/2020,59.38,100.95,5.06,19.31,13.81,37.37,1.07,10.59,21.52,19.46,10.89,0.82,125.0,Very Poor
Lucknow,4/20/2020,49.13,100.95,2.34,14.48,9.47,42.2,1.03,6.62,19.7,28.58,6.37,0.82,91.0,Severe
Lucknow,4/21/2020,43.27,100.95,2.35,13.5,8.87,43.96,1.0,6.54,22.41,22.5,3.63,0.82,81.0,Good
Lucknow,4/22/2020,52.6,100.95,2.63,16.38,10.81,41.15,1.0,6.36,23.51,28.26,6.74,0.82,84.0,Satisfactory
Lucknow,4/23/2020,68.37,100.95,2.95,23.71,14.66,37.14,1.05,8.37,24.39,16.01,9.93,0.82,112.0,Moderate
Lucknow,4/24/2020,64.63,100.95,2.42,15.6,10.23,41.4,1.02,6.67,33.12,37.12,8.29,0.82,142.0,Poor
Lucknow,4/25/2020,62.85,100.95,2.46,16.97,10.94,30.69,1.05,8.67,24.99,22.31,6.71,0.82,120.0,Very Poor
Lucknow,4/26/2020,45.35,100.95,2.31,10.89,7.53,35.06,1.0,5.78,23.97,12.27,2.83,0.82,95.0,Severe
Lucknow,4/27/2020,29.19,100.95,2.09,12.94,8.48,32.95,0.96,6.16,23.11,12.08,3.53,0.82,69.0,Good
Lucknow,4/28/2020,41.72,100.95,2.31,12.78,8.54,33.89,0.98,6.71,23.16,10.34,4.21,0.82,64.0,Satisfactory
Lucknow,4/29/2020,44.77,100.95,2.19,13.74,8.89,31.81,1.0,6.54,23.39,9.76,2.69,0.82,74.0,Moderate
Lucknow,4/30/2020,49.27,100.95,2.16,15.08,9.66,32.67,0.98,8.36,31.42,25.15,6.18,0.82,83.0,Poor
Lucknow,5/1/2020,58.54,100.95,1.43,17.05,10.15,31.06,1.01,6.18,26.88,7.34,9.29,0.82,82.0,Very Poor
Mumbai,1/1/2015,52.22,100.95,10.15,21.83,27.38,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Severe
Mumbai,1/2/2015,52.22,100.95,10.15,21.83,26.2,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Good
Mumbai,1/3/2015,52.22,100.95,10.15,21.83,26.04,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Moderate
Mumbai,1/4/2015,52.22,100.95,10.15,21.83,25.97,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Moderate
Mumbai,1/5/2015,52.22,100.95,10.15,21.83,25.18,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Poor
Mumbai,1/6/2015,52.22,100.95,10.15,21.83,26.41,17.82,0.0,9.12,30.89,0.0,0.0,0.0,124.0,Very Poor
